output	ASV	DFP.024	DFP.025	DFP.026	DFP.027	DFP.028	DFP.029	DFP.030	DFP.031	DFP.032	DFP.000	DFP.001	DFP.002	DFP.003	DFP.004	DFP.005	DFP.006	DFP.007	DFP.008	DFP.009	DFP.010	DFP.011	DFP.012	DFP.013	DFP.014	DFP.015	DFP.016	DFP.017	DFP.018	DFP.019	DFP.020	DFP.021	DFP.022	DFP.023
954	Root (100%); Bacteria (100%); Acidobacteriota (100%); Blastocatellia (100%); Blastocatellales (100%); Blastocatellaceae (100%); Blastocatella (67.3%)	ASV1872	15	21	8	0	0	0	11	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0
955	Root (84.9%); Bacteria (84.9%); Chloroflexi (82.9%); Chloroflexia (82.9%); Thermomicrobiales (82.9%); JG30-KF-CM45 (82.9%)	ASV1873	0	0	0	0	0	0	0	0	0	0	16	0	0	24	0	0	7	3	6	17	10	0	0	7	5	4	0	0	0	0	0	0	10
956	Root (100%); Bacteria (100%); Firmicutes (100%); Bacilli (100%); Lactobacillales (100%); Leuconostocaceae (100%); Weissella (98.8%)	ASV1874	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	13	0	91	0	0	0	0	0	0	0	0	0	0
957	Root (100%); Bacteria (100%); Myxococcota (100%); Polyangia (100%); Polyangiales (100%); Polyangiaceae (100%); Pajaroellobacter (98.9%)	ASV1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	8	12	56	0	0	0	0	0	0	0
958	Root (97.4%); Bacteria (97.4%); Verrucomicrobiota (97.4%); Verrucomicrobiae (97.4%); Verrucomicrobiales (97.4%); Verrucomicrobiaceae (97.4%); Prosthecobacter (97.4%)	ASV1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	10	0
959	Root (92%); Bacteria (92%); Bacteroidota (92%); Bacteroidia (92%); Sphingobacteriales (91.3%); Sphingobacteriaceae (91.3%); unclassified_Sphingobacteriaceae (91.3%)	ASV1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0
960	Root (75.1%); Bacteria (75.1%); Bdellovibrionota (73.1%); Bdellovibrionia (73.1%); Bdellovibrionales (73.1%); Bdellovibrionaceae (73.1%); Bdellovibrio (73.1%)	ASV1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	48
961	Root (100%); Bacteria (100%); Planctomycetota (100%); Planctomycetes (100%); Pirellulales (100%); Pirellulaceae (100%); Pir4 lineage (99%)	ASV1879	28	12	9	0	0	0	10	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
962	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (100%); Sphingomonadaceae (100%); Sphingobium (89.7%)	ASV188	639	1712	5456	212	115	23	17	56	21	82	219	0	0	0	0	0	0	31	18	50	25	15	133	821	460	0	32	0	0	0	0	377	209
963	Root (73.3%); Bacteria (73.3%); Proteobacteria (73.3%); Alphaproteobacteria (72.6%); unclassified_Alphaproteobacteria (72.6%)	ASV1880	14	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	9	47	0	0	0	0	0	0	0
964	Root (68.4%); Bacteria (68.4%); Proteobacteria (64.6%); Alphaproteobacteria (63.8%); Rickettsiales (62.3%); unclassified_Rickettsiales (62.3%)	ASV1881	0	0	0	0	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	25	0	0	4	0	0	0	0	0
965	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (98.9%); Comamonadaceae (97.9%); unclassified_Comamonadaceae (97.9%)	ASV1882	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966	Root (100%); Bacteria (100%); Myxococcota (100%); Myxococcia (100%); Myxococcales (100%); Myxococcaceae (100%); P3OB-42 (100%)	ASV1883	0	0	0	0	0	0	10	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	27	0	0	0	0
967	Root (72.8%); Bacteria (72.8%); Myxococcota (70.1%); Polyangia (70.1%); Polyangiales (67%); unclassified_Polyangiales (67%)	ASV1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0
968	Root (85%); Bacteria (85%); Proteobacteria (85%); Gammaproteobacteria (85%); Legionellales (79%); Legionellaceae (79%); Legionella (79%)	ASV1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0
969	Root (91.9%); Bacteria (91.9%); Proteobacteria (91.9%); Alphaproteobacteria (91.9%); Sphingomonadales (90.8%); Sphingomonadaceae (90.8%); unclassified_Sphingomonadaceae (90.8%)	ASV1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	27	0	0	0	0	0	0	0	0	0
970	Root (51.2%); unclassified_Root (51.2%)	ASV1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0
971	Root (100%); Bacteria (100%); Firmicutes (100%); Clostridia (100%); Lachnospirales (100%); Lachnospiraceae (100%); Herbinix (64.1%)	ASV1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106
972	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Propionibacteriales (98%); Nocardioidaceae (97.1%); Nocardioides (88.1%)	ASV1889	28	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
973	Root (92%); Bacteria (92%); Bacteroidota (92%); Bacteroidia (92%); Sphingobacteriales (91.1%); NS11-12 marine group (91.1%)	ASV189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	14	10	0	5	7392	1578	7	1127	177	0	0	0	0	5
974	Root (84.2%); Bacteria (84.2%); Proteobacteria (83.6%); Alphaproteobacteria (83.6%); Acetobacterales (78.2%); Acetobacteraceae (78.2%); unclassified_Acetobacteraceae (78.2%)	ASV1890	0	13	0	0	24	0	0	58	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
975	Root (73.5%); Bacteria (73.5%); Verrucomicrobiota (73.5%); Verrucomicrobiae (73.5%); Chthoniobacterales (68.3%); 01D2Z36 (63.9%)	ASV1891	0	0	0	0	0	0	0	86	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
976	Root (90.7%); Bacteria (90.7%); Proteobacteria (90.7%); Alphaproteobacteria (90.7%); Acetobacterales (65.9%); Acetobacteraceae (65.9%); Roseomonas (61.1%)	ASV1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	66	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
977	Root (98.3%); Bacteria (98.3%); Actinobacteriota (98.3%); Actinobacteria (98.3%); Frankiales (91.8%); Frankiaceae (90.8%); Jatrophihabitans (90.8%)	ASV1893	5	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	33	17	0	7	8	0	12	0	0	0	0	0	5	5
978	Root (55.3%); unclassified_Root (55.3%)	ASV1894	5	8	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
979	Root (51%); unclassified_Root (51%)	ASV1895	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
980	Root (96.2%); Bacteria (96.2%); Bacteroidota (96.2%); Bacteroidia (96.2%); Bacteroidales (96.2%); unclassified_Bacteroidales (96.2%)	ASV1896	0	0	0	20	0	0	39	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
981	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (100%); Sphingomonadaceae (100%); Polymorphobacter (100%)	ASV1897	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982	Root (53.4%); unclassified_Root (53.4%)	ASV1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	11	3	85	0	0	0	0	0	0	0
983	Root (100%); Bacteria (100%); Abditibacteriota (100%); Abditibacteria (100%); Abditibacteriales (100%); Abditibacteriaceae (100%); Abditibacterium (100%)	ASV1899	32	38	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
984	Root (81.8%); Bacteria (81.8%); Bacteroidota (81.8%); Bacteroidia (81.8%); Chitinophagales (76%); Chitinophagaceae (76%); Edaphobaculum (70.3%)	ASV19	16435	10492	8933	6	0	32	4	29	79	426	810	4936	750	0	0	6	1731	365	52	1386	10461	5128	119	9119	13365	34	4	11066	0	0	29	6177	10828
985	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Bacteroidales (100%); Dysgonomonadaceae (100%); Dysgonomonas (100%)	ASV190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	35	5672	4949
986	Root (72.8%); Bacteria (72.8%); Planctomycetota (72.8%); Planctomycetes (72.8%); Isosphaerales (72.8%); Isosphaeraceae (72.8%); unclassified_Isosphaeraceae (72.8%)	ASV1900	27	23	6	0	0	0	10	19	11	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
987	Root (85.1%); Bacteria (85.1%); Proteobacteria (85.1%); Alphaproteobacteria (85.1%); Sphingomonadales (84.2%); Sphingomonadaceae (84.2%); unclassified_Sphingomonadaceae (84.2%)	ASV1901	15	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	7	0	0	0
988	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (100%); Devosiaceae (91.1%); Devosia (64.3%)	ASV1902	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	53	0
989	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Propionibacteriales (100%); Nocardioidaceae (100%); Nocardioides (93.7%)	ASV1903	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	21	0	0	0	7	20	0	0	0	0	0	12	14
990	Root (91.8%); Bacteria (91.8%); Proteobacteria (91.8%); Alphaproteobacteria (91.8%); Rhizobiales (90%); Beijerinckiaceae (86.1%); unclassified_Beijerinckiaceae (86.1%)	ASV1904	0	4	0	19	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
991	Root (100%); Bacteria (100%); Acidobacteriota (100%); Acidobacteriae (100%); Acidobacteriales (100%); Acidobacteriaceae (Subgroup 1) (100%); Terriglobus (93.7%)	ASV1905	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	4	0	0	8	3	0	0	8	0	51	18
992	Root (62.1%); Bacteria (62.1%); unclassified_Bacteria (62.1%)	ASV1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0
993	Root (100%); Bacteria (100%); Cyanobacteria (100%); Cyanobacteriia (100%); Cyanobacteriales (100%); Phormidiaceae (100%); Tychonema CCAP 1459-11B (100%)	ASV1907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0
994	Root (75.7%); Bacteria (75.7%); Bacteroidota (74.5%); Bacteroidia (74.5%); Flavobacteriales (74.5%); Flavobacteriaceae (74.5%); Flavobacterium (60.8%)	ASV1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0
995	Root (63.8%); Bacteria (63.8%); unclassified_Bacteria (63.8%)	ASV1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0
996	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (100%); Kaistiaceae (82.6%); Kaistia (82.6%)	ASV191	677	330	21	1443	1400	18	504	324	13	11	0	0	0	5	0	0	0	0	0	0	33	0	1213	34	57	56	7	0	1490	2696	117	111	98
997	Root (86.4%); Bacteria (86.4%); Verrucomicrobiota (86.4%); Verrucomicrobiae (86.4%); Verrucomicrobiales (84.7%); Verrucomicrobiaceae (84%); unclassified_Verrucomicrobiaceae (84%)	ASV1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0
998	Root (80.9%); Bacteria (80.9%); Proteobacteria (80.2%); Alphaproteobacteria (80.2%); Rickettsiales (80.2%); SM2D12 (80.2%)	ASV1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0
999	Root (96.2%); Bacteria (96.2%); Bacteroidota (96.2%); Bacteroidia (96.2%); Chitinophagales (96.2%); Chitinophagaceae (96.2%); Terrimonas (83%)	ASV1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	54	0	0	0	0	0	0	0
1000	Root (92.6%); Bacteria (92.6%); Verrucomicrobiota (92.6%); Verrucomicrobiae (92.6%); Chthoniobacterales (92.6%); Chthoniobacteraceae (92.6%); Chthoniobacter (90.6%)	ASV1913	16	25	0	0	12	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1001	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Chitinophagales (100%); Chitinophagaceae (100%); Ferruginibacter (93.8%)	ASV1914	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1002	Root (94.8%); Bacteria (94.8%); Verrucomicrobiota (94.8%); Verrucomicrobiae (94.8%); Chthoniobacterales (94.8%); Chthoniobacteraceae (94.8%); Chthoniobacter (94.8%)	ASV1915	0	0	0	0	20	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
1003	Root (52.2%); unclassified_Root (52.2%)	ASV1916	0	0	0	0	0	0	0	0	0	0	30	67	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1004	Root (52.7%); unclassified_Root (52.7%)	ASV1917	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1005	Root (90.5%); Bacteria (90.5%); Proteobacteria (90.5%); Alphaproteobacteria (90.5%); Rickettsiales (90.5%); SM2D12 (90.5%)	ASV1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	29	38
1006	Root (99.7%); Bacteria (99.7%); Firmicutes (99.7%); Bacilli (99.7%); Lactobacillales (89.2%); unclassified_Lactobacillales (89.2%)	ASV192	0	0	0	615	0	75	0	0	0	0	1997	612	0	6978	36	0	78	25	95	62	0	0	0	73	0	0	0	0	0	0	0	0	0
1007	Root (99.8%); Bacteria (99.8%); Proteobacteria (99.8%); Gammaproteobacteria (99.8%); Burkholderiales (99.8%); Comamonadaceae (96.4%); unclassified_Comamonadaceae (96.4%)	ASV1920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0
1008	Root (89.8%); Bacteria (89.8%); Verrucomicrobiota (89.8%); Verrucomicrobiae (89.8%); Verrucomicrobiales (89.8%); Verrucomicrobiaceae (89.8%); Verrucomicrobium (83.9%)	ASV1921	38	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	Root (49.4%); unclassified_Root (49.4%)	ASV1922	13	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Micrococcales (100%); Sanguibacteraceae (75.9%); Sanguibacter (75.9%)	ASV1923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1011	Root (91.6%); Bacteria (91.6%); Actinobacteriota (91.6%); Actinobacteria (91.6%); Corynebacteriales (78.9%); Nocardiaceae (66%); unclassified_Nocardiaceae (66%)	ASV1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	Root (55.5%); unclassified_Root (55.5%)	ASV1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	61	0	0	0	0
1013	Root (78.4%); Bacteria (78.4%); Bdellovibrionota (77.2%); Bdellovibrionia (77.2%); Bdellovibrionales (77.2%); Bdellovibrionaceae (77.2%); Bdellovibrio (77.2%)	ASV1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0
1014	Root (63.8%); Bacteria (63.8%); unclassified_Bacteria (63.8%)	ASV1927	12	5	41	4	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	13	0	0	0	0	3	0	0
1015	Root (51.1%); unclassified_Root (51.1%)	ASV1928	0	0	0	29	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	Root (55.6%); unclassified_Root (55.6%)	ASV1929	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
1017	Root (96.1%); Bacteria (96.1%); Firmicutes (96.1%); Bacilli (95.2%); Paenibacillales (92.3%); Paenibacillaceae (92.3%); Paenibacillus (85%)	ASV193	44	26	0	28	34	487	0	0	7	0	275	0	4148	112	0	59	261	0	72	1027	50	554	470	74	56	0	0	0	0	0	0	1264	1589
1018	Root (42%); unclassified_Root (42%)	ASV1930	0	0	0	0	0	0	0	5	0	0	0	0	0	29	0	0	26	0	0	15	0	0	0	8	0	0	0	0	11	6	0	0	0
1019	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (97.1%); Rhizobiaceae (86.2%); unclassified_Rhizobiaceae (86.2%)	ASV1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	28	0	0	0	0	0	0	0	11	0
1020	Root (80.5%); Bacteria (80.5%); Verrucomicrobiota (80.5%); Verrucomicrobiae (80.5%); Opitutales (79.8%); Opitutaceae (79.8%); unclassified_Opitutaceae (79.8%)	ASV1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	17	0	0	0	0	0	0	56	0
1021	Root (95.4%); Bacteria (95.4%); Patescibacteria (95.4%); Saccharimonadia (95.4%); Saccharimonadales (95.4%); Saccharimonadaceae (95.4%); TM7a (76.1%)	ASV1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
1022	Root (62.1%); Bacteria (62.1%); Cyanobacteria (60%); Cyanobacteriia (60%); unclassified_Cyanobacteriia (60%)	ASV1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	20	0	0	11	28	0	0	0
1023	Root (62.2%); Bacteria (62.2%); unclassified_Bacteria (62.2%)	ASV1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
1024	Root (91.6%); Archaea (91.6%); Crenarchaeota (91.6%); Nitrososphaeria (91.6%); Nitrososphaerales (91.6%); Nitrososphaeraceae (91.6%); Candidatus Nitrocosmicus (82%)	ASV1936	20	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	14	30	0	0	0	0	0	0	0	0	0	19	0
1025	Root (97.3%); Bacteria (97.3%); Proteobacteria (97.3%); Alphaproteobacteria (97.3%); Caulobacterales (96.4%); Caulobacteraceae (96.4%); Phenylobacterium (85.2%)	ASV1937	0	34	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	Root (85.8%); Bacteria (85.8%); Proteobacteria (85.8%); Alphaproteobacteria (85.8%); Rickettsiales (85.8%); Mitochondria (85.8%)	ASV1938	0	0	0	39	0	38	0	6	0	0	0	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
1027	Root (100%); Bacteria (100%); Firmicutes (100%); Bacilli (100%); Lactobacillales (93.6%); unclassified_Lactobacillales (93.6%)	ASV1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1028	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Flavobacteriales (100%); Flavobacteriaceae (100%); Flavobacterium (96.9%)	ASV194	462	801	59	646	117	911	0	0	0	30	0	0	0	0	0	0	0	0	0	3722	553	1532	676	64	0	80	0	0	145	637	0	97	0
1029	Root (84.2%); Bacteria (84.2%); Verrucomicrobiota (84.2%); Verrucomicrobiae (84.2%); Chthoniobacterales (82.2%); Terrimicrobiaceae (76.6%); Terrimicrobium (76.6%)	ASV1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	23	0
1030	Root (100%); Bacteria (100%); Proteobacteria (92.9%); Gammaproteobacteria (92.9%); Burkholderiales (92.9%); Comamonadaceae (89.6%); unclassified_Comamonadaceae (89.6%)	ASV1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0
1031	Root (90.1%); Bacteria (90.1%); Verrucomicrobiota (90.1%); Verrucomicrobiae (90.1%); Verrucomicrobiales (90.1%); Rubritaleaceae (90.1%); Luteolibacter (83.3%)	ASV1942	12	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	16	0	0	0	0	0	0	0	0	0	25
1032	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhodobacterales (100%); Rhodobacteraceae (100%); unclassified_Rhodobacteraceae (100%)	ASV1943	0	0	0	39	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1033	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (99.1%); Sphingomonadaceae (99.1%); Rhizorhapis (77.9%)	ASV1944	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0
1034	Root (86%); Bacteria (86%); Proteobacteria (86%); Gammaproteobacteria (86%); Burkholderiales (85.2%); unclassified_Burkholderiales (85.2%)	ASV1945	0	0	0	0	0	0	21	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhodobacterales (96.8%); Rhodobacteraceae (96.8%); Rhodobacter (62.5%)	ASV1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0
1036	Root (100%); Bacteria (100%); Verrucomicrobiota (100%); Verrucomicrobiae (100%); Chthoniobacterales (100%); Xiphinematobacteraceae (100%); Candidatus Xiphinematobacter (100%)	ASV1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	15	10
1037	Root (66%); Bacteria (66%); Bacteroidota (66%); Bacteroidia (66%); Cytophagales (62%); Spirosomaceae (61.3%); unclassified_Spirosomaceae (61.3%)	ASV1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	15	11	32	4	0	5	3	9	0	0	0	0	0	0	4	0
1038	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (100%); Devosiaceae (100%); Devosia (96.2%)	ASV195	691	175	45	856	837	3870	23	46	57	0	34	0	5	747	135	51	145	1088	180	209	318	136	6	50	7	26	13	0	494	160	84	20	0
1039	Root (92.7%); Bacteria (92.7%); Myxococcota (92%); Polyangia (92%); Polyangiales (92%); Phaselicystidaceae (91.1%); Phaselicystis (91.1%)	ASV1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0
1040	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (98.2%); Rhizobiaceae (89.3%); unclassified_Rhizobiaceae (89.3%)	ASV1952	0	0	0	33	55	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1041	Root (45.4%); unclassified_Root (45.4%)	ASV1953	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0
1042	Root (98.8%); Bacteria (98.8%); Bacteroidota (98.8%); Bacteroidia (98.8%); Chitinophagales (98.8%); Chitinophagaceae (98.8%); Ferruginibacter (91.7%)	ASV1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	36	0	0	0	0	8	41	0	0	0	0	0	0	0
1043	Root (53.1%); unclassified_Root (53.1%)	ASV1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	72	0	0	0	0	0	0	0
1044	Root (91.8%); Bacteria (91.8%); Actinobacteriota (91.8%); Actinobacteria (91.8%); Corynebacteriales (88%); Mycobacteriaceae (83.2%); Mycobacterium (74.8%)	ASV1956	13	0	45	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
1045	Root (93.5%); Bacteria (93.5%); Bacteroidota (93.5%); Bacteroidia (93.5%); Cytophagales (93.5%); Spirosomaceae (93.5%); Spirosoma (93.5%)	ASV1957	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	31	26	0	0	23	3	0	0	0	0	0	0	0	0
1046	Root (91.7%); Bacteria (91.7%); Bacteroidota (91.7%); Bacteroidia (91.7%); Cytophagales (91.7%); Spirosomaceae (91.7%); Dyadobacter (89%)	ASV1958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
